rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subj_code,success,question_order,task,correct_response,congruency,name,correct,slider_start,feedback_type,feedback,prev_feedback,prev_loss,prev_correct,prev_congruency,block_feedback_type,all_accuracy
759,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3705,2.1.0,2093315,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
476,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3710,2.1.0,2095264,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
598,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3715,2.1.0,2097144,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
547,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3720,2.1.0,2099002,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
778,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3725,2.1.0,2101076,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
535,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3730,2.1.0,2102996,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
567,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3735,2.1.0,2105022,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
472,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3740,2.1.0,2106830,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
609,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3745,2.1.0,2108902,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
596,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3750,2.1.0,2110908,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
692,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3755,2.1.0,2112961,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
587,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3760,2.1.0,2114899,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
590,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3771,2.1.0,2150905,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
482,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3776,2.1.0,2152758,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
665,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3781,2.1.0,2154728,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
606,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3786,2.1.0,2156719,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
672,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3791,2.1.0,2158718,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
529,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3796,2.1.0,2160587,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
489,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3801,2.1.0,2162390,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
472,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3806,2.1.0,2164233,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
586,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3811,2.1.0,2166205,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
441,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3816,2.1.0,2167933,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
561,<span style='font-size: 35px;'>jobb</span>,f,html-keyboard-response,3821,2.1.0,2169794,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,0,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
544,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3826,2.1.0,2171650,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,0,incongruent,punishment_congruent,0.9408333333333333
695,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3831,2.1.0,2173744,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
499,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3836,2.1.0,2175688,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
778,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3841,2.1.0,2177824,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
571,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3846,2.1.0,2179708,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
635,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3851,2.1.0,2181662,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
459,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3856,2.1.0,2183555,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
711,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3861,2.1.0,2185739,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
545,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3866,2.1.0,2187672,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
599,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3871,2.1.0,2189633,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
544,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3876,2.1.0,2191610,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
719,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3881,2.1.0,2193646,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
585,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3886,2.1.0,2195696,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
893,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3891,2.1.0,2197866,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
675,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3896,2.1.0,2199938,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
809,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3901,2.1.0,2202194,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
610,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3906,2.1.0,2204236,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
533,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3911,2.1.0,2206232,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
569,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3916,2.1.0,2208162,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
621,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3921,2.1.0,2210061,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
590,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3926,2.1.0,2212064,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
724,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3931,2.1.0,2214141,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
415,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3936,2.1.0,2215953,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
452,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3941,2.1.0,2217739,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
505,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3946,2.1.0,2219565,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
934,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3951,2.1.0,2221810,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
878,<span style='font-size: 35px;'>fel</span>,n,html-keyboard-response,3956,2.1.0,2224056,HdDcxr,,,probe,j,incongruent,vertical_incon_2,0,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
667,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3961,2.1.0,2226076,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,0,incongruent,punishment_congruent,0.9408333333333333
472,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3966,2.1.0,2227947,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
636,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3971,2.1.0,2230023,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
601,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,3976,2.1.0,2231934,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
690,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,3981,2.1.0,2234076,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
491,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3986,2.1.0,2235850,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
643,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,3991,2.1.0,2237868,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
550,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,3996,2.1.0,2239758,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
608,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4001,2.1.0,2241799,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
645,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4006,2.1.0,2243915,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
579,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4011,2.1.0,2245875,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
498,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4016,2.1.0,2247697,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
590,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4021,2.1.0,2249587,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
613,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4026,2.1.0,2251491,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
597,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4031,2.1.0,2253385,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
666,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4036,2.1.0,2255328,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
723,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4041,2.1.0,2257485,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
589,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4046,2.1.0,2259514,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
616,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4051,2.1.0,2261532,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
515,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4056,2.1.0,2263411,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
575,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4061,2.1.0,2265328,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
584,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4066,2.1.0,2267337,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
613,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4071,2.1.0,2269385,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
556,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4076,2.1.0,2271220,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
707,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4081,2.1.0,2273379,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
462,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4086,2.1.0,2275180,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
623,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4091,2.1.0,2277227,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
543,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4096,2.1.0,2279160,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
632,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4101,2.1.0,2281087,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
726,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4106,2.1.0,2283156,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
855,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4111,2.1.0,2285457,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
607,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4116,2.1.0,2287455,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
545,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4121,2.1.0,2289452,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
605,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4126,2.1.0,2291364,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
645,<span style='font-size: 35px;'>bal</span>,g,html-keyboard-response,4131,2.1.0,2293306,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,0,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
583,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4136,2.1.0,2295185,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,0,incongruent,punishment_congruent,0.9408333333333333
641,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4141,2.1.0,2297275,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
504,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4146,2.1.0,2299168,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
699,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4151,2.1.0,2301268,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
547,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4156,2.1.0,2303254,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
625,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4161,2.1.0,2305255,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
551,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4166,2.1.0,2307129,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
659,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4177,2.1.0,2322841,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
474,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4182,2.1.0,2324652,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
552,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4187,2.1.0,2326501,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
602,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4192,2.1.0,2328524,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
732,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4197,2.1.0,2330668,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
589,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4202,2.1.0,2332572,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
560,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4207,2.1.0,2334488,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
464,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4212,2.1.0,2336275,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
577,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4217,2.1.0,2338261,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
498,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4222,2.1.0,2340106,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
848,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4227,2.1.0,2342306,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
648,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4232,2.1.0,2344365,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
656,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4237,2.1.0,2346465,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
528,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4242,2.1.0,2348271,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
520,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4247,2.1.0,2350244,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
644,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4252,2.1.0,2352226,HdDcxr,,,probe,j,incongruent,vertical_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
510,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4257,2.1.0,2354176,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
480,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4262,2.1.0,2355948,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
801,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4267,2.1.0,2358202,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
517,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4272,2.1.0,2360193,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
606,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4277,2.1.0,2362113,HdDcxr,,,probe,g,incongruent,horizontal_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
499,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4282,2.1.0,2363943,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
586,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4287,2.1.0,2365937,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
522,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4292,2.1.0,2367808,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
794,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4297,2.1.0,2370019,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
528,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4302,2.1.0,2371897,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
540,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4307,2.1.0,2373907,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
513,<span style='font-size: 35px;'>fel</span>,j,html-keyboard-response,4312,2.1.0,2375802,HdDcxr,,,probe,j,congruent,vertical_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
705,<span style='font-size: 35px;'>jobb</span>,g,html-keyboard-response,4317,2.1.0,2377900,HdDcxr,,,probe,g,congruent,horizontal_con_2,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
465,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4322,2.1.0,2379819,HdDcxr,,,probe,n,congruent,vertical_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
615,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4327,2.1.0,2381828,HdDcxr,,,probe,f,congruent,horizontal_con_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
647,<span style='font-size: 35px;'>le</span>,n,html-keyboard-response,4332,2.1.0,2383819,HdDcxr,,,probe,n,incongruent,vertical_incon_1,1,,,NA,tickmark,0,1,congruent,punishment_congruent,0.9408333333333333
724,<span style='font-size: 35px;'>bal</span>,f,html-keyboard-response,4337,2.1.0,2385882,HdDcxr,,,probe,f,incongruent,horizontal_incon_2,1,,,NA,neutral,0,1,incongruent,punishment_congruent,0.9408333333333333
